gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2265892963	StillImage	image/jpeg	https://static.inaturalist.org/photos/41770669/original.jpg?1560374103	https://www.inaturalist.org/photos/41770669					2019-06-12T15:11:15Z	Zoologist123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zoologist123
2265881709	StillImage	image/jpeg	https://static.inaturalist.org/photos/41696517/original.jpg?1560299291	https://www.inaturalist.org/photos/41696517					2019-06-11T20:09:58Z	carolinashepherd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolinashepherd
2265881709	StillImage	image/jpeg	https://static.inaturalist.org/photos/41696486/original.jpg?1560299274	https://www.inaturalist.org/photos/41696486					2019-06-11T20:10:02Z	carolinashepherd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolinashepherd
2265881709	StillImage	image/jpeg	https://static.inaturalist.org/photos/41696498/original.jpg?1560299281	https://www.inaturalist.org/photos/41696498					2019-06-11T20:10:02Z	carolinashepherd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolinashepherd
2265876931	StillImage	image/jpeg	https://static.inaturalist.org/photos/41665267/original.jpg?1560278105	https://www.inaturalist.org/photos/41665267					2019-06-11T18:32:52Z	watti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	watti
2265876931	StillImage	image/jpeg	https://static.inaturalist.org/photos/41665257/original.jpg?1560278097	https://www.inaturalist.org/photos/41665257					2019-06-11T18:32:52Z	watti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	watti
2265867941	StillImage	image/jpeg	https://static.inaturalist.org/photos/41613869/original.jpeg?1560221622	https://www.inaturalist.org/photos/41613869					2019-06-10T22:35:27Z	Katie Ashdown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katie Ashdown
2265867600	StillImage	image/jpeg	https://static.inaturalist.org/photos/41603706/original.jpg?1560213565	https://www.inaturalist.org/photos/41603706					2019-06-11T00:38:15Z	sblevins6887		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sblevins6887
2265865884	StillImage	image/jpeg	https://static.inaturalist.org/photos/41595836/original.jpg?1560207348	https://www.inaturalist.org/photos/41595836					2019-06-10T22:28:05Z	Ryan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ryan
2265852710	StillImage	image/jpeg	https://static.inaturalist.org/photos/41500577/original.jpg?1560127984	https://www.inaturalist.org/photos/41500577					2019-06-08T21:25:16Z	Jessie Dockins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessie Dockins
2265837119	StillImage	image/jpeg	https://static.inaturalist.org/photos/41402455/original.jpg?1560054188	https://www.inaturalist.org/photos/41402455					2019-06-09T04:22:02Z	taradiddleblues		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	taradiddleblues
2265833524	StillImage	image/jpeg	https://static.inaturalist.org/photos/41363227/original.jpeg?1560027212	https://www.inaturalist.org/photos/41363227					2019-06-08T16:53:07Z	Alan Pieluszynski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alan Pieluszynski
2252081807	StillImage	image/jpeg	https://static.inaturalist.org/photos/41190956/original.jpg?1559864332	https://www.inaturalist.org/photos/41190956					2019-06-06T04:10:01Z	James Erdmann		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	James Erdmann
2252081509	StillImage	image/jpeg	https://static.inaturalist.org/photos/41193239/original.jpg?1559865797	https://www.inaturalist.org/photos/41193239					2019-06-06T23:59:48Z	jtbrown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jtbrown
2252077371	StillImage	image/jpeg	https://static.inaturalist.org/photos/41157268/original.jpg?1559840234	https://www.inaturalist.org/photos/41157268					2019-06-06T16:55:45Z	nataliekrops		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nataliekrops
2252077371	StillImage	image/jpeg	https://static.inaturalist.org/photos/41157290/original.jpg?1559840249	https://www.inaturalist.org/photos/41157290					2019-06-06T16:55:45Z	nataliekrops		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nataliekrops
2252063126	StillImage	image/jpeg	https://static.inaturalist.org/photos/41045889/original.jpg?1559733017	https://www.inaturalist.org/photos/41045889					2019-06-02T13:06:50Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2252062963	StillImage	image/jpeg	https://static.inaturalist.org/photos/41048404/original.jpeg?1559735979	https://www.inaturalist.org/photos/41048404					2019-06-02T16:24:31Z	Subir B. Shakya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Subir B. Shakya
2252058046	StillImage	image/jpeg	https://static.inaturalist.org/photos/41015042/original.jpeg?1559694607	https://www.inaturalist.org/photos/41015042					2019-06-04T11:21:52Z	Ethan Maitra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Maitra
2252054473	StillImage	image/jpeg	https://static.inaturalist.org/photos/40979488/original.jpeg?1559667009	https://www.inaturalist.org/photos/40979488					2019-05-31T13:05:13Z	erikapsmith19		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	erikapsmith19
2252037948	StillImage	image/jpeg	https://static.inaturalist.org/photos/40890600/original.jpeg?1559585249	https://www.inaturalist.org/photos/40890600					2016-06-24T09:01:20Z	Jeff S.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jeff S.
2252037541	StillImage	image/jpeg	https://static.inaturalist.org/photos/40890670/original.jpg?1559585287	https://www.inaturalist.org/photos/40890670					2019-05-28T21:13:16Z	Tia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tia
2252037541	StillImage	image/jpeg	https://static.inaturalist.org/photos/40890635/original.jpg?1559585267	https://www.inaturalist.org/photos/40890635					2019-05-28T21:13:16Z	Tia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tia
2252037541	StillImage	image/jpeg	https://static.inaturalist.org/photos/40890652/original.jpg?1559585278	https://www.inaturalist.org/photos/40890652					2019-05-28T21:13:16Z	Tia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tia
2252037467	StillImage	image/jpeg	https://static.inaturalist.org/photos/40885962/original.jpg?1559582576	https://www.inaturalist.org/photos/40885962					2019-06-01T13:14:12Z	Michael Tessler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Tessler
2252027713	StillImage	image/jpeg	https://static.inaturalist.org/photos/40822060/original.jpeg?1559525148	https://www.inaturalist.org/photos/40822060					2019-05-08T11:09:37Z	Aaron		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aaron
2252027432	StillImage	image/jpeg	https://static.inaturalist.org/photos/40822895/original.jpg?1559525586	https://www.inaturalist.org/photos/40822895					2019-06-03T01:30:49Z	Eric Shows		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Shows
2252027432	StillImage	image/jpeg	https://static.inaturalist.org/photos/40822888/original.jpg?1559525580	https://www.inaturalist.org/photos/40822888					2019-06-03T01:30:49Z	Eric Shows		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Shows
2252027432	StillImage	image/jpeg	https://static.inaturalist.org/photos/40822908/original.jpg?1559525591	https://www.inaturalist.org/photos/40822908					2019-06-03T01:30:49Z	Eric Shows		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Shows
2252008733	StillImage	image/jpeg	https://static.inaturalist.org/photos/40694294/original.jpg?1559437508	https://www.inaturalist.org/photos/40694294					2019-06-01T13:36:24Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2252001407	StillImage	image/jpeg	https://static.inaturalist.org/photos/40664814/original.jpg?1559420731	https://www.inaturalist.org/photos/40664814					2019-06-01T17:30:13Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2252001407	StillImage	image/jpeg	https://static.inaturalist.org/photos/40664796/original.jpg?1559420723	https://www.inaturalist.org/photos/40664796					2019-06-01T17:30:13Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2251988256	StillImage	image/jpeg	https://static.inaturalist.org/photos/40547126/original.jpg?1559330184	https://www.inaturalist.org/photos/40547126					2019-05-30T19:25:04Z	Alejandro D'Brot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alejandro D'Brot
2251988256	StillImage	image/jpeg	https://static.inaturalist.org/photos/40547131/original.jpg?1559330189	https://www.inaturalist.org/photos/40547131					2019-05-30T19:25:04Z	Alejandro D'Brot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alejandro D'Brot
2251972870	StillImage	image/jpeg	https://static.inaturalist.org/photos/40448427/original.jpg?1559239538	https://www.inaturalist.org/photos/40448427					2019-05-30T18:02:47Z	rkduffley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rkduffley
2251972870	StillImage	image/jpeg	https://static.inaturalist.org/photos/40448416/original.jpg?1559239531	https://www.inaturalist.org/photos/40448416					2019-05-30T18:02:47Z	rkduffley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rkduffley
2251972870	StillImage	image/jpeg	https://static.inaturalist.org/photos/40448407/original.jpg?1559239524	https://www.inaturalist.org/photos/40448407					2019-05-30T18:02:47Z	rkduffley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rkduffley
2251960735	StillImage	image/jpeg	https://static.inaturalist.org/photos/40373019/original.jpg?1559166718	https://www.inaturalist.org/photos/40373019					2019-05-30T02:47:59Z	Heather Sullivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather Sullivan
2251960192	StillImage	image/jpeg	https://static.inaturalist.org/photos/40370314/original.jpg?1559165005	https://www.inaturalist.org/photos/40370314					2019-05-29T16:11:40Z	wkellieanne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wkellieanne
2251960192	StillImage	image/jpeg	https://static.inaturalist.org/photos/40371053/original.jpg?1559165470	https://www.inaturalist.org/photos/40371053					2019-05-29T16:11:40Z	wkellieanne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wkellieanne
2251951290	StillImage	image/jpeg	https://static.inaturalist.org/photos/40299127/original.jpeg?1559099826	https://www.inaturalist.org/photos/40299127					2019-05-26T16:39:35Z	Tchakamau Ra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tchakamau Ra
2251951290	StillImage	image/jpeg	https://static.inaturalist.org/photos/40299111/original.jpeg?1559099815	https://www.inaturalist.org/photos/40299111					2019-05-26T16:39:28Z	Tchakamau Ra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tchakamau Ra
2251947948	StillImage	image/jpeg	https://static.inaturalist.org/photos/40275539/original.jpeg?1559081570	https://www.inaturalist.org/photos/40275539					2019-05-18T07:15:06Z	Matt Muir		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Matt Muir
2251937226	StillImage	image/jpeg	https://static.inaturalist.org/photos/40225952/original.jpg?1559042643	https://www.inaturalist.org/photos/40225952					2019-05-27T13:32:50Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2251935973	StillImage	image/jpeg	https://static.inaturalist.org/photos/40213287/original.jpeg?1559018218	https://www.inaturalist.org/photos/40213287					2019-05-27T21:30:00Z	donstanley64		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	donstanley64
2251933674	StillImage	image/jpeg	https://static.inaturalist.org/photos/40199839/original.jpg?1559007955	https://www.inaturalist.org/photos/40199839					2019-05-27T21:01:58Z	Jonathan (JC) Carpenter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan (JC) Carpenter
2251926378	StillImage	image/jpeg	https://static.inaturalist.org/photos/40150501/original.jpg?1558980369	https://www.inaturalist.org/photos/40150501					2019-05-26T16:39:59Z	Zoologist123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zoologist123
2251926378	StillImage	image/jpeg	https://static.inaturalist.org/photos/40150482/original.jpg?1558980360	https://www.inaturalist.org/photos/40150482					2019-05-26T16:39:53Z	Zoologist123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zoologist123
2251924892	StillImage	image/jpeg	https://static.inaturalist.org/photos/40147651/original.jpg?1558978817	https://www.inaturalist.org/photos/40147651					2019-05-27T15:27:00Z	amlambert11		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amlambert11
2251923186	StillImage	image/jpeg	https://static.inaturalist.org/photos/40132111/original.jpeg?1558969790	https://www.inaturalist.org/photos/40132111					2019-05-22T16:40:51Z	Brent Baker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brent Baker
2251921455	StillImage	image/jpeg	https://static.inaturalist.org/photos/40122503/original.jpg?1558962523	https://www.inaturalist.org/photos/40122503					2019-05-27T08:03:27Z	pallasathena2007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pallasathena2007
2251914153	StillImage	image/jpeg	https://static.inaturalist.org/photos/40080520/original.jpg?1558919703	https://www.inaturalist.org/photos/40080520					2019-05-26T20:14:48Z	dynastesbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dynastesbeetle
2251913358	StillImage	image/jpeg	https://static.inaturalist.org/photos/40079397/original.jpg?1558919129	https://www.inaturalist.org/photos/40079397					2019-05-26T17:40:12Z	fossa1211		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fossa1211
2251913358	StillImage	image/jpeg	https://static.inaturalist.org/photos/40079437/original.jpg?1558919145	https://www.inaturalist.org/photos/40079437					2019-05-26T17:40:12Z	fossa1211		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fossa1211
2251913358	StillImage	image/jpeg	https://static.inaturalist.org/photos/40079416/original.jpg?1558919137	https://www.inaturalist.org/photos/40079416					2019-05-26T17:40:12Z	fossa1211		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fossa1211
2251913345	StillImage	image/jpeg	https://static.inaturalist.org/photos/40076792/original.jpg?1558917716	https://www.inaturalist.org/photos/40076792					2019-05-26T19:40:58Z	dynastesbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dynastesbeetle
2251913209	StillImage	image/jpeg	https://static.inaturalist.org/photos/40075973/original.jpg?1558917128	https://www.inaturalist.org/photos/40075973					2019-05-26T19:31:55Z	dynastesbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dynastesbeetle
2251909221	StillImage	image/jpeg	https://static.inaturalist.org/photos/40060248/original.jpeg?1558908410	https://www.inaturalist.org/photos/40060248					2019-05-20T08:22:09Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
2251906536	StillImage	image/jpeg	https://static.inaturalist.org/photos/40031523/original.jpg?1558892969	https://www.inaturalist.org/photos/40031523					2019-05-26T17:42:28Z	north145		iNaturalist	http://creativecommons.org/licenses/by/4.0/	north145
2251906536	StillImage	image/jpeg	https://static.inaturalist.org/photos/40031514/original.jpg?1558892966	https://www.inaturalist.org/photos/40031514					2019-05-26T17:42:28Z	north145		iNaturalist	http://creativecommons.org/licenses/by/4.0/	north145
2251895896	StillImage	image/jpeg	https://static.inaturalist.org/photos/39978964/original.jpg?1558846254	https://www.inaturalist.org/photos/39978964					2019-05-25T16:23:40Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2251888027	StillImage	image/jpeg	https://static.inaturalist.org/photos/39922237/original.jpeg?1558811123	https://www.inaturalist.org/photos/39922237					2019-05-24T20:26:51Z	Caitlin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Caitlin
2251886587	StillImage	image/jpeg	https://static.inaturalist.org/photos/39909442/original.jpeg?1558803947	https://www.inaturalist.org/photos/39909442					2019-05-24T16:33:21Z	Alexus Cervantes-Turner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alexus Cervantes-Turner
2251886587	StillImage	image/jpeg	https://static.inaturalist.org/photos/39909456/original.jpeg?1558803953	https://www.inaturalist.org/photos/39909456					2019-05-24T16:33:20Z	Alexus Cervantes-Turner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alexus Cervantes-Turner
2251871462	StillImage	image/jpeg	https://static.inaturalist.org/photos/39826704/original.jpg?1558732289	https://www.inaturalist.org/photos/39826704					2019-05-24T16:11:12Z	dynastesbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dynastesbeetle
2251855309	StillImage	image/jpeg	https://static.inaturalist.org/photos/39599461/original.jpeg?1558528604	https://www.inaturalist.org/photos/39599461					2019-05-21T19:53:41Z	Matt Parr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Parr
2251848132	StillImage	image/jpeg	https://static.inaturalist.org/photos/38960527/original.jpeg?1557942867	https://www.inaturalist.org/photos/38960527					2019-05-08T11:41:51Z	Hunter Dean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hunter Dean
2251841948	StillImage	image/jpeg	https://static.inaturalist.org/photos/37836163/original.jpg?1556920474	https://www.inaturalist.org/photos/37836163					2019-05-03T21:53:57Z	erl_757		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	erl_757
2251836820	StillImage	image/jpeg	https://static.inaturalist.org/photos/36351218/original.jpeg?1556399804	https://www.inaturalist.org/photos/36351218					2019-04-27T16:15:42Z	L. K. Holt		iNaturalist	http://creativecommons.org/licenses/by/4.0/	L. K. Holt
2244332084	StillImage	image/jpeg	https://static.inaturalist.org/photos/39737893/original.jpeg?1558649170	https://www.inaturalist.org/photos/39737893					2019-05-23T13:58:39Z	Sally		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sally
2244322227	StillImage	image/jpeg	https://static.inaturalist.org/photos/39667521/original.jpeg?1558579198	https://www.inaturalist.org/photos/39667521					2019-05-18T14:52:26Z	David Bruns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bruns
2244321270	StillImage	image/jpeg	https://static.inaturalist.org/photos/39663574/original.jpeg?1558576189	https://www.inaturalist.org/photos/39663574					2019-05-22T07:49:18Z	Tim Emhoff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tim Emhoff
2244317511	StillImage	image/jpeg	https://static.inaturalist.org/photos/39642059/original.jpg?1558560812	https://www.inaturalist.org/photos/39642059					2019-05-22T19:54:19Z	phusiologos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	phusiologos
2244268286	StillImage	image/jpeg	https://static.inaturalist.org/photos/39343911/original.jpeg?1558301254	https://www.inaturalist.org/photos/39343911					2019-05-19T15:14:29Z	Jason Dombroskie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Dombroskie
2244262707	StillImage	image/jpeg	https://static.inaturalist.org/photos/39303667/original.jpeg?1558275792	https://www.inaturalist.org/photos/39303667					2019-05-18T12:44:10Z	Ethan Maitra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Maitra
2244262707	StillImage	image/jpeg	https://static.inaturalist.org/photos/39303633/original.jpeg?1558275766	https://www.inaturalist.org/photos/39303633					2019-05-18T12:43:29Z	Ethan Maitra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Maitra
2244262707	StillImage	image/jpeg	https://static.inaturalist.org/photos/39303677/original.jpeg?1558275799	https://www.inaturalist.org/photos/39303677					2019-05-18T12:44:10Z	Ethan Maitra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Maitra
2244262707	StillImage	image/jpeg	https://static.inaturalist.org/photos/39303602/original.jpeg?1558275741	https://www.inaturalist.org/photos/39303602					2019-05-18T12:42:52Z	Ethan Maitra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ethan Maitra
2244242778	StillImage	image/jpeg	https://static.inaturalist.org/photos/39185768/original.jpg?1558179316	https://www.inaturalist.org/photos/39185768					2019-05-17T16:35:02Z	Jeremy Southers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jeremy Southers
2244239460	StillImage	image/jpeg	https://static.inaturalist.org/photos/39165433/original.jpeg?1558148255	https://www.inaturalist.org/photos/39165433					2019-05-11T15:29:51Z	Tom Austin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tom Austin
2244228194	StillImage	image/jpeg	https://static.inaturalist.org/photos/39100766/original.jpeg?1558094062	https://www.inaturalist.org/photos/39100766					2019-05-16T13:51:07Z	spyingnaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spyingnaturalist
2244228194	StillImage	image/jpeg	https://static.inaturalist.org/photos/39100765/original.jpeg?1558094059	https://www.inaturalist.org/photos/39100765					2019-05-16T13:50:03Z	spyingnaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spyingnaturalist
2244227209	StillImage	image/jpeg	https://static.inaturalist.org/photos/39087940/original.jpg?1558064824	https://www.inaturalist.org/photos/39087940					2019-05-13T20:41:13Z	Jared Gorrell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jared Gorrell
2243020534	StillImage	image/jpeg	https://static.inaturalist.org/photos/3589536/original.jpg?1462488471	http://www.inaturalist.org/photos/3589536					2016-04-08T11:20:41Z	bioblitz_aggregate_account		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bioblitz_aggregate_account
2243018120	StillImage	image/jpeg	https://static.inaturalist.org/photos/39065263/original.jpg?1558043449	https://www.inaturalist.org/photos/39065263					2019-05-16T21:48:41Z	shadeone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shadeone
2243017093	StillImage	image/jpeg	https://static.inaturalist.org/photos/39051264/original.jpg?1558033850	https://www.inaturalist.org/photos/39051264					2019-05-16T18:25:43Z	Emily Eppard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Eppard
2243017093	StillImage	image/jpeg	https://static.inaturalist.org/photos/39051231/original.jpg?1558033832	https://www.inaturalist.org/photos/39051231					2019-05-16T18:25:43Z	Emily Eppard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Eppard
2243003096	StillImage	image/jpeg	https://static.inaturalist.org/photos/38966951/original.jpg?1557947523	https://www.inaturalist.org/photos/38966951					2019-05-08T11:36:30Z	Chloe Fritz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chloe Fritz
2242983832	StillImage	image/jpeg	https://static.inaturalist.org/photos/38840098/original.jpg?1557808712	https://www.inaturalist.org/photos/38840098					2019-05-13T23:32:50Z	bouldertoad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bouldertoad
2242981220	StillImage	image/jpeg	https://static.inaturalist.org/photos/38826936/original.jpeg?1557797932	https://www.inaturalist.org/photos/38826936					2019-05-10T13:33:42Z	David Bruns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bruns
2242980540	StillImage	image/jpeg	https://static.inaturalist.org/photos/38820954/original.jpeg?1557792802	https://www.inaturalist.org/photos/38820954					2019-05-13T12:13:26Z	hgarris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hgarris
2242978194	StillImage	image/jpeg	https://static.inaturalist.org/photos/38812077/original.jpeg?1557785780	https://www.inaturalist.org/photos/38812077					2019-05-13T16:30:08Z	ksgardener1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksgardener1
2242959409	StillImage	image/jpeg	https://static.inaturalist.org/photos/38692211/original.jpg?1557681577	https://www.inaturalist.org/photos/38692211					2019-05-12T11:39:48Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2242949618	StillImage	image/jpeg	https://static.inaturalist.org/photos/38635328/original.jpg?1557624988	https://www.inaturalist.org/photos/38635328					2019-05-08T01:36:00Z	Lee Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Elliott
2242945243	StillImage	image/jpeg	https://static.inaturalist.org/photos/38625116/original.jpg?1557618213	https://www.inaturalist.org/photos/38625116					2019-05-11T17:44:15Z	Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stacey
2242945243	StillImage	image/jpeg	https://static.inaturalist.org/photos/38625105/original.jpg?1557618208	https://www.inaturalist.org/photos/38625105					2019-05-11T17:44:15Z	Stacey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stacey
2242926435	StillImage	image/jpeg	https://static.inaturalist.org/photos/38487732/original.jpeg?1557493301	https://www.inaturalist.org/photos/38487732					2019-05-09T08:39:05Z	kevinnewton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kevinnewton
2242909368	StillImage	image/jpeg	https://static.inaturalist.org/photos/38375619/original.jpeg?1557361668	https://www.inaturalist.org/photos/38375619					2011-01-16T03:27:57Z	kdiep33		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kdiep33
2242906735	StillImage	image/jpeg	https://static.inaturalist.org/photos/38354146/original.jpg?1557345199	https://www.inaturalist.org/photos/38354146					2019-05-08T12:18:27Z	Jessie Dockins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessie Dockins
2242896728	StillImage	image/jpeg	https://static.inaturalist.org/photos/38302166/original.jpg?1557283729	https://www.inaturalist.org/photos/38302166					2019-05-07T14:23:07Z	jordandrake83		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jordandrake83
2242894723	StillImage	image/jpeg	https://static.inaturalist.org/photos/38292518/original.jpg?1557275969	https://www.inaturalist.org/photos/38292518					2019-05-07T23:28:54Z	nsolano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nsolano
2242889260	StillImage	image/jpeg	https://static.inaturalist.org/photos/38251436/original.jpg?1557246328	https://www.inaturalist.org/photos/38251436					2019-05-04T14:51:39Z	craigzj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	craigzj
2242889123	StillImage	image/jpeg	https://static.inaturalist.org/photos/38256479/original.jpg?1557249878	https://www.inaturalist.org/photos/38256479					2019-04-03T16:15:23Z	Judy Gallagher		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Judy Gallagher
2242887540	StillImage	image/jpeg	https://static.inaturalist.org/photos/38249340/original.jpg?1557245203	https://www.inaturalist.org/photos/38249340					2019-05-07T12:53:59Z	ctscott42		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ctscott42
2242885583	StillImage	image/jpeg	https://static.inaturalist.org/photos/38230480/original.jpg?1557224823	https://www.inaturalist.org/photos/38230480					2019-05-07T10:11:55Z	kimbrr398		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kimbrr398
2242885583	StillImage	image/jpeg	https://static.inaturalist.org/photos/38230484/original.jpg?1557224833	https://www.inaturalist.org/photos/38230484					2019-05-07T10:11:55Z	kimbrr398		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kimbrr398
2242881668	StillImage	image/jpeg	https://static.inaturalist.org/photos/38204766/original.jpg?1557192645	https://www.inaturalist.org/photos/38204766					2019-05-07T01:27:35Z	ninjango222		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ninjango222
2242878671	StillImage	image/jpeg	https://static.inaturalist.org/photos/38196508/original.jpeg?1557186817	https://www.inaturalist.org/photos/38196508					2019-05-04T18:01:02Z	Buddy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Buddy
2242863990	StillImage	image/jpeg	https://static.inaturalist.org/photos/38105936/original.jpeg?1557111189	https://www.inaturalist.org/photos/38105936					2019-04-26T11:29:22Z	Brian Wulker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brian Wulker
